method,regime_method,target,horizon,fold,IC,signal_IC,accuracy,balanced_accuracy,Sharpe,drawdown,turnover,total_return,n_trades,n_test_rows
global_lgbm,none,tb_label_8h,8h,16,0.015684207055526235,-0.05594361526772982,0.5659722222222222,0.34123650067452954,-4.5527022369217605,-0.30086332713656405,0.025347222222222222,-0.30072945370553694,70,1440
global_lgbm,none,tb_label_8h,8h,17,-0.0697282515210051,-0.015491572409044068,0.5590277777777778,0.3361283942828521,-0.4306816316190161,-0.04617365362609875,0.020833333333333332,-0.01819382209116871,58,1440
global_lgbm,none,tb_label_8h,8h,18,-0.07618731174167803,-0.03797705522093138,0.5979166666666667,0.3582141432455628,-0.9295978572405407,-0.10649127437485018,0.05277777777777778,-0.05580151926655508,143,1440
regime_lgbm_contrastive,contrastive,tb_label_8h,8h,1,0.009274609440533713,-0.027445349777214648,0.5625,0.3532454969737125,-1.8305389459328059,-0.17018012925150572,0.043055555555555555,-0.14832886392471856,119,1440
regime_lgbm_contrastive,contrastive,tb_label_8h,8h,2,0.002325592004602462,-0.011237570607002199,0.5861111111111111,0.36319542457070436,-1.7051822789198847,-0.22847307756784146,0.07326388888888889,-0.1452243682636969,184,1440
regime_lgbm_contrastive,contrastive,tb_label_8h,8h,3,0.08940391033693931,0.052286765633192796,0.5618055555555556,0.38023997162289297,3.0696171584284744,-0.1304834657609364,0.07847222222222222,0.43186248295091834,204,1440
regime_lgbm_contrastive,contrastive,tb_label_8h,8h,4,-0.03407975638046016,0.04724790494645013,0.5486111111111112,0.3777581319502028,1.4516157895300275,-0.27897719568763346,0.08263888888888889,0.20302268891546515,216,1440
regime_lgbm_contrastive,contrastive,tb_label_8h,8h,5,0.024444256160930836,0.05113284360329156,0.5701388888888889,0.38437443519088266,2.5294823044447967,-0.20289148350330452,0.07222222222222222,0.31667858266391535,189,1440
regime_lgbm_contrastive,contrastive,tb_label_8h,8h,6,-0.0060758020181726075,-0.004437779803082771,0.56875,0.38803744561364306,-1.079120845227114,-0.2757195361447421,0.06805555555555555,-0.15673086836349848,181,1440
regime_lgbm_contrastive,contrastive,tb_label_8h,8h,7,-0.00829023668546017,0.005680561693472591,0.5590277777777778,0.3524399069680943,-1.7627420528652689,-0.19451689160546898,0.09166666666666666,-0.15680584336822345,247,1440
regime_lgbm_contrastive,contrastive,tb_label_8h,8h,8,-0.04468986722798272,0.009433163612116144,0.5326388888888889,0.38201681482016814,0.047915466764122776,-0.17772742855859802,0.11145833333333334,-0.003321941451036703,295,1440
